Tweet_ID,Date_Time,Username,Tweet_Text,Likes,Retweets,Replies,Quotes,Views,URL,Cleaned_Text,Word_Count,Sentiment_Score,Sentiment_Label
1911010556107964900,Sat Apr 12 10:56:36 +0000 2025,BruceOnduru,"@SweneyMtala @anne_odida Awuod Nyakach piny gi Ochuka Rabala kod Chief Akach

Weche mag mon pidho chuo okanyal yudra

JoNyakawa uso goldi chulo rent 

Mokoche ka Wuod Fibi emawinjo ka Nikita gini wachoni bedbugs

Otherwise thothwa tiyo matek @SingwaIvan gini oyao @LAPTOPGARAG_ ji ng’iewe laptop",2,0,2,0,31,https://x.com/BruceOnduru/status/1911010556107964900,awuod nyakach piny gi ochuka rabala kod chief akach weche mag mon pidho chuo okanyal yudra jonyakawa uso goldi chulo rent mokoche ka wuod fibi emawinjo ka nikita gini wachoni bedbugs otherwise thothwa tiyo matek gini oyao ji ngiewe laptop,40,0.0,Neutral
1913916708881825826,Sun Apr 20 11:24:36 +0000 2025,Minnahbanks,"Yani mtu unafukizwa chuo kisa mwijaku ,hawana wazazi wale mabinti",25,0,8,3,6273,https://x.com/Minnahbanks/status/1913916708881825826,yani mtu unafukizwa chuo kisa mwijaku hawana wazazi wale mabinti,10,0.0,Neutral
1911845278472085684,Mon Apr 14 18:13:29 +0000 2025,salehemansul13,@daviddjumbe @Jambotv_ @TahlisoOfficial Akimaliza chuo maisha ya mtaani yata mfunza Kwa alicho panda kwenye uchawa,1,0,0,0,404,https://x.com/salehemansul13/status/1911845278472085684,akimaliza chuo maisha mtaani yata mfunza alicho panda kwenye uchawa,10,0.0,Neutral
1908388729942622558,Sat Apr 05 05:18:24 +0000 2025,OdiraTeddy,"I have just seen the USIU Cultural Week videos. Waah, mimi nilinienda chuo wengine wakienda chuo kikuu 😭",38,5,2,1,1783,https://x.com/OdiraTeddy/status/1908388729942622558,seen usiu cultural week videos waah mimi nilinienda chuo wengine wakienda chuo kikuu,13,0.0,Neutral
1907817476676599894,Thu Apr 03 15:28:26 +0000 2025,rsatza,"Mabalozi  wa Usalama Barabarani Mkoani Mara wakiambatana na Sgt Sosi wa Jeshi la Polisi Kikosi cha Usalama Barabarani, wakitoa Elimu ya Bima kwa madereva wa mabasi na Malori wanaosoma katika  Chuo cha Ufundi Veta Musoma. Asasi ya mabalozi inashirikiana na taasisi mbalimbali. https://t.co/QukJOTFDPt",2,0,0,0,39,https://x.com/rsatza/status/1907817476676599894,mabalozi usalama barabarani mkoani mara wakiambatana sgt sosi jeshi la polisi kikosi cha usalama barabarani wakitoa elimu bima madereva mabasi malori wanaosoma katika chuo cha ufundi veta musoma asasi mabalozi inashirikiana taasisi mbalimbali,33,0.0,Neutral
1909848222966702504,Wed Apr 09 05:57:54 +0000 2025,audyokumu,"Principle; Strike si y comrades..ni ya workers wa chuo

Me; https://t.co/wWegc3VI2m",1,0,0,0,8,https://x.com/audyokumu/status/1909848222966702504,principle strike si comradesni workers chuo,6,-0.128,Negative
1917110373255205007,Tue Apr 29 06:55:05 +0000 2025,augustinevickie,Kumbe uyu ndie ile chuo iko pale karibu na SPS Parkie iko named after.,1,0,0,0,56,https://x.com/augustinevickie/status/1917110373255205007,kumbe uyu ndie ile chuo iko pale karibu sps parkie iko named,12,0.0,Neutral
1907685877783949672,Thu Apr 03 06:45:31 +0000 2025,teembotv,"CHAMBUZI LA SOKA KUTOKEA CHUO KIKUU CHA DODOMA ALIVYOZUNGUMZIA KUHUSINA NA MCHWZO DHIDI YA YANGA SC NA TABORA UNITED NA KUSEMA KUWA BADO HAONI NANI NI BINGWA WA MSIMU HUU NA KUTOA KAULI KUWA HII SIO REDE AU MCHEZO WA MDAKO
HAPA BALL INADUNDA
VIDEO IPO KWENYE YOUTUBE #teembotv https://t.co/AE3wnrK6HE",1,0,0,0,34,https://x.com/teembotv/status/1907685877783949672,chambuzi la soka kutokea chuo kikuu cha dodoma alivyozungumzia kuhusina mchwzo dhidi yanga sc tabora united kusema kuwa bado haoni nani bingwa msimu huu kutoa kauli kuwa sio rede au mchezo mdako hapa ball inadunda video ipo kwenye youtube teembotv,40,0.4215,Positive
1911416327933223145,Sun Apr 13 13:48:59 +0000 2025,udomtheofficial,Pongezi kutoka kwa Makamu Mkuu wa Chuo Prof. Lughano Kusiluka kwa Makamu wa Rais Serikali ya Wanafunzi Chuo Kikuu  cha Dodoma (UDOSO) Bi. Jackline kwa uchapakazi https://t.co/E4GWAN2Ugz,10,1,1,0,551,https://x.com/udomtheofficial/status/1911416327933223145,pongezi kutoka makamu mkuu chuo prof lughano kusiluka makamu rais serikali wanafunzi chuo kikuu cha dodoma udoso bi jackline uchapakazi,20,0.0,Neutral
1910292529972490517,Thu Apr 10 11:23:25 +0000 2025,udomtheofficial,"Ujumbe kutoka Benki ya Dunia pamoja na Wizara ya Elimu, Sayansi na Teknolojia, wametembelea Chuo Kikuu cha Dodoma tarehe 9 Aprili, 2025, kukagua maendeleo ya Mradi wa Elimu ya Juu kwa Mageuzi ya Kiuchumi (HEET). 

Ujumbe huo ulitembelea Ndaki ya Sayansi za Ardhi na Uhandisi pamoja na Ndaki ya Sayansi Asilia na Hisabati, ambako ujenzi wa majengo ya madarasa na Maabara unaendelea. 

Ujumbe huo umehimiza Menejimenti kuhakikisha wakandarasi wanakamilisha  kazi ndani ya muda uliowekwa na kuheshimu makubaliano ya Mkataba kwa ubora unaostahili.",22,3,0,0,1351,https://x.com/udomtheofficial/status/1910292529972490517,ujumbe kutoka benki dunia pamoja wizara elimu sayansi teknolojia wametembelea chuo kikuu cha dodoma tarehe aprili kukagua maendeleo mradi elimu juu mageuzi kiuchumi heet ujumbe huo ulitembelea ndaki sayansi ardhi uhandisi pamoja ndaki sayansi asilia hisabati ambako ujenzi majengo madarasa maabara unaendelea ujumbe huo umehimiza menejimenti kuhakikisha wakandarasi wanakamilisha kazi ndani muda uliowekwa kuheshimu makubaliano mkataba ubora unaostahili,58,0.0,Neutral
1909928591053160526,Wed Apr 09 11:17:15 +0000 2025,Amani__255,"CYBER SECURITY ENGINEER wakali wanatoka UDOM.

Ongeza chuo kingine unachokijua👇 https://t.co/5LexilkHnl",0,0,0,0,8,https://x.com/Amani__255/status/1909928591053160526,cyber security engineer wakali wanatoka udom ongeza chuo kingine unachokijua,10,0.34,Positive
1907684451573793247,Thu Apr 03 06:39:50 +0000 2025,teembotv,"RAIS WA CHUO KIKUU CHA DODOMA ALIVYOSHIRIKI NA KUJUMUIKA NA WANAFUNZI NA KUWEKA HELA ILI KEKI IWEZE KUKATWA

#TEEMBOTV #UDOMFESTIVAL2025 https://t.co/A5kawS8iGK",1,0,1,0,26,https://x.com/teembotv/status/1907684451573793247,rais chuo kikuu cha dodoma alivyoshiriki kujumuika wanafunzi kuweka hela ili keki iweze kukatwa teembotv udomfestival,16,0.0,Neutral
1907156188887990532,Tue Apr 01 19:40:43 +0000 2025,NmechangeHandle,Elanga aliamua kuchoma chuo 😂😂😂😂😂,0,0,0,0,43,https://x.com/NmechangeHandle/status/1907156188887990532,elanga aliamua kuchoma chuo,4,0.0,Neutral
1915122152661045372,Wed Apr 23 19:14:37 +0000 2025,NmechangeHandle,Eddie anadai kuchoma chuo,0,0,1,0,65,https://x.com/NmechangeHandle/status/1915122152661045372,eddie anadai kuchoma chuo,4,0.0,Neutral
1921817542701535567,Mon May 12 06:39:42 +0000 2025,vincekanyi,@Kamau266 Huyo wa 15 ata si manzi wa chuo bro...i have alot of questions for myself,0,0,1,0,39,https://x.com/vincekanyi/status/1921817542701535567,huyo ata si manzi chuo broi alot questions,8,0.0,Neutral
1918930650737897830,Sun May 04 07:28:13 +0000 2025,Mhoja_Medsen,"🗓Aprili 29, 2025
📍MoCU SRC BUNGENI TOUR
🏨Ukumbi wa  Bunge la JMT, DODOMA

Ulikuwa ni wakati wa furaha kuhudhuria na kujifunza historia na uendeshaji wa  Bunge la  Jamhuri ya Muungano wa Tanzania nikiwa mmoja wa wageni  kutokea Chuo Kikuu cha Ushirika Moshi @MoCU https://t.co/n3pfQByTTY",1,0,0,0,31,https://x.com/Mhoja_Medsen/status/1918930650737897830,aprili mocu src bungeni tour ukumbi bunge la jmt dodoma ulikuwa wakati furaha kuhudhuria kujifunza historia uendeshaji bunge la jamhuri muungano tanzania nikiwa mmoja wageni kutokea chuo kikuu cha ushirika moshi,31,0.0,Neutral
1918557200143769634,Sat May 03 06:44:16 +0000 2025,Gahoile13,"@VendelinAlphon4 @millardayo Barabara Ya TENGERU Kupitia SERENA HOTEL, adi Chuo cha mandela tu imeshindikana yni pamoja na kwamba inapita , Chuo cha mifugo na taasisi nyingi za Selikari,. Ni ngumu kuelewa concept ya Uchapakazi.",0,0,0,0,20,https://x.com/Gahoile13/status/1918557200143769634,barabara tengeru kupitia serena hotel adi chuo cha mandela imeshindikana yni pamoja kwamba inapita chuo cha mifugo taasisi nyingi selikari ngumu kuelewa concept uchapakazi,24,0.0,Neutral
1918218887726022743,Fri May 02 08:19:56 +0000 2025,JaphethOrieny,@atieno_21 😂😂 chuo otimoni what?,2,0,1,0,22,https://x.com/JaphethOrieny/status/1918218887726022743,chuo otimoni,2,0.0,Neutral
1942169615880052879,Mon Jul 07 10:31:34 +0000 2025,wedyaron,Nikienda saloon huwa napata bahati ya kukutana na planned kids. Yooh niseme tu tuendelee kutafuta pesa tusomeshe watoto aisee. Bro! Mtoto wa Form 3 anachambua mambo utasema ndio kashamaliza hadi chuo😂 yooh,0,0,0,0,87,https://x.com/wedyaron/status/1942169615880052879,nikienda saloon huwa napata bahati kukutana planned kids yooh niseme tuendelee kutafuta pesa tusomeshe watoto aisee bro mtoto form anachambua mambo utasema kashamaliza hadi chuo yooh,26,0.0,Neutral
1946812548093018347,Sun Jul 20 06:00:56 +0000 2025,madeinmusoma,Bachelor's Degree zimekuwa nyingi sana ndio maana mtu akisema anasoma Chuo Kikuu watu hawashituki 😁😁,104,11,9,2,2064,https://x.com/madeinmusoma/status/1946812548093018347,bachelors degree zimekuwa nyingi maana mtu akisema anasoma chuo kikuu watu hawashituki,12,0.0,Neutral
1947992242351726855,Wed Jul 23 12:08:37 +0000 2025,costa_don24,@AtwoliiYa Chuo niliwahi E sai nawazoza na s class,0,0,0,0,2,https://x.com/costa_don24/status/1947992242351726855,chuo niliwahi e sai nawazoza class,6,0.0,Neutral
1964211960330748402,Sat Sep 06 06:19:59 +0000 2025,SalimuIbwe,"@raphyrodrick Mimi niko na more than 14Yrs kwenye ndoa sijawahi kuona kama Ndoa ni Useless..

Nilioa nikiwa na less than 23Yrs nikiwa bado Chuo na sijawahi Juta.

Hao wanaosema Ndoa ni Useless hawana Ndoa bali wana Ndoani.

Tuelewe utofauti wa Ndoa na Ndoano.

Ndoa iheshimiwe.",14,2,4,0,390,https://x.com/SalimuIbwe/status/1964211960330748402,mimi niko yrs kwenye ndoa sijawahi kuona ndoa useless nilioa nikiwa less yrs nikiwa bado chuo sijawahi juta hao wanaosema ndoa useless hawana ndoa bali wana ndoani tuelewe utofauti ndoa ndoano ndoa iheshimiwe,33,-0.6808,Negative
1967651247328244201,Mon Sep 15 18:06:29 +0000 2025,DennisOmwang,@brendah_042 Chuo tuliwai E meant the school was for education not grades,2,0,0,0,89,https://x.com/DennisOmwang/status/1967651247328244201,chuo tuliwai e meant school education grades,7,0.0,Neutral
2027419901518893184,Fri Feb 27 16:25:46 +0000 2026,livin_omanga,"""Ati kichwa ilipata D- chuo ndio inavalishwa wig ya 30k plus""
Mko na matusi huku nje 😂😂 https://t.co/ESL1M2GXHX",24,4,0,1,835,https://x.com/livin_omanga/status/2027419901518893184,ati kichwa ilipata chuo inavalishwa wig k plus mko matusi huku nje,12,0.0,Neutral
2025276047512461706,Sat Feb 21 18:26:52 +0000 2026,ChekiAmbalwa,"Chuo waliwai E, sai wanaroll ndani ya S Class.",0,0,0,0,9,https://x.com/ChekiAmbalwa/status/2025276047512461706,chuo waliwai e sai wanaroll ndani class,7,0.0,Neutral
2018248849991549399,Mon Feb 02 09:03:17 +0000 2026,SDPI_AM,"Chuo cha Taifa cha Ufundi cha Meru, Kaunti ya Meru
Jumatatu, Tarehe Mbili Februari, Mwaka wa Elfu Mbili Ishirini na Sita

Mjadala wa Bajeti na ubinafsishaji

Waziri wa Hazina ya Kitaifa Hon. @JohnMbadiN aongoza mjadala wa bajeti  ma ubinafsishaji katika Kaunti ya Meru, Mashariki ya Kenya.",0,0,0,1,157,https://x.com/SDPI_AM/status/2018248849991549399,chuo cha taifa cha ufundi cha meru kaunti meru jumatatu tarehe mbili februari mwaka elfu mbili ishirini sita mjadala bajeti ubinafsishaji waziri hazina kitaifa hon aongoza mjadala bajeti ubinafsishaji katika kaunti meru mashariki kenya,34,0.0,Neutral
2042573967077105888,Fri Apr 10 12:02:37 +0000 2026,fredymboya,@DuniaSlaveDunia Kizazi cha sasa buree kabisaa! Upo chuo tena mwaka wa 3 unaomba hela ya birthdei kwa ajili ya keki ha ha ha hawa maisha ya mtaani wataweza kweli mzee,1,0,1,0,235,https://x.com/fredymboya/status/2042573967077105888,kizazi cha sasa buree kabisaa upo chuo tena mwaka unaomba hela birthdei ajili keki ha ha ha hawa maisha mtaani wataweza kweli mzee,23,0.7351,Positive
2043931137521684799,Tue Apr 14 05:55:32 +0000 2026,__HeardEmSay,Hii ni uongo. In the late 90s tukifunga chuo tulikuwa tunaenda huko Marakwet ku visit mzae and tarmac was there,0,0,0,0,46,https://x.com/__HeardEmSay/status/2043931137521684799,uongo late tukifunga chuo tulikuwa tunaenda huko marakwet ku visit mzae tarmac,12,0.0,Neutral
2046142795912548530,Mon Apr 20 08:23:52 +0000 2026,NmechangeHandle,Gaucho aliacha chuo form one because he couldn't understand a simple nomenclature. Sai ako kwa board with zero certs apart from birth cert na KCPE,0,0,0,0,44,https://x.com/NmechangeHandle/status/2046142795912548530,gaucho aliacha chuo form couldnt understand simple nomenclature sai ako board zero certs apart birth cert kcpe,17,0.0,Neutral
2043806623995515144,Mon Apr 13 21:40:45 +0000 2026,Pastor_J_Temba,CHANGIA UJENZI WA CHUO KIKUU CHA AFYA HERI https://t.co/qCiMxXtY6s,0,0,0,0,25,https://x.com/Pastor_J_Temba/status/2043806623995515144,changia ujenzi chuo kikuu cha afya heri,7,0.0,Neutral
2048399529095967143,Sun Apr 26 13:51:19 +0000 2026,ondiekzadock,99th #MashemejiDerby K'ogalo chuo timbe.,1,0,0,0,218,https://x.com/ondiekzadock/status/2048399529095967143,th mashemejiderby kogalo chuo timbe,5,0.0,Neutral
2040729611097485312,Sun Apr 05 09:53:48 +0000 2026,_vincii100,@_opc2 @Sifuritano Tupatane chuo on Monday 🤣,0,0,1,0,6,https://x.com/_vincii100/status/2040729611097485312,tupatane chuo monday,3,0.0,Neutral
2059504610121797912,Wed May 27 05:18:57 +0000 2026,shaks_prince,"@Kil0voltI Sahihi, kujituma ndio kila kitu. Ila pia kuwa na malengo. Kijana mdogo alietoka Chuo si mbaya akaishi geto la 50-60k. Hakuna jamii itakayomcheka. 

Tatizo linakuja pale anapotaka kuishi maisha anayoyaona kwa wengine. Ndio failure inapoanza.",5,0,3,0,147,https://x.com/shaks_prince/status/2059504610121797912,sahihi kujituma kitu ila kuwa malengo kijana mdogo alietoka chuo si mbaya akaishi geto la k hakuna jamii itakayomcheka tatizo linakuja pale anapotaka kuishi maisha anayoyaona wengine failure inapoanza,29,-0.743,Negative
2051664196517929447,Tue May 05 14:03:57 +0000 2026,fredymboya,"@DicksonHen7900 Age of 39 asee natamani binafsi ningemjua nikiwa chuo bro, speed ya kumjua kwa sasa ni kubwa mnoo kuna vitu nisingelifanyaga kabisa.Kwa sasa mtu akija kwangu namwambie mjue sana sana Mungu na ukubali kulipa gharama ila kuna raha mno",1,0,1,0,25,https://x.com/fredymboya/status/2051664196517929447,age asee natamani binafsi ningemjua nikiwa chuo bro speed kumjua sasa kubwa mnoo vitu nisingelifanyaga kabisakwa sasa mtu akija kwangu namwambie mjue mungu ukubali kulipa gharama ila raha mno,29,0.0,Neutral
2057910053705781703,Fri May 22 19:42:45 +0000 2026,rckrealestatetz,"VIWANJA VINAUZWA KISESA - KANYAMA
-viko karibu na chuo cha afya cha MWANZA CITY COLLEGE
-ukubwa wa kila kiwanja ni 25x25
-bei Ni Milioni 7 kwa kila kimoja
-umeme na maji vyote vipo site
-ruksa kununua kimoja au zaidi
-malipo ni cash au Installment

☎️ 0743220097 https://t.co/X1qAgsPbfM",0,0,0,0,36,https://x.com/rckrealestatetz/status/2057910053705781703,viwanja vinauzwa kisesa kanyama viko karibu chuo cha afya cha mwanza city college ukubwa kiwanja x bei milioni kimoja umeme maji vyote vipo site ruksa kununua kimoja au zaidi malipo cash au installment,33,0.0,Neutral
2056433583208665239,Mon May 18 17:55:47 +0000 2026,AustBlack_Whale,@NyakundiReport Ndio maana millenials waliisha chuo bana ikaboo💀😂😂,0,0,0,0,532,https://x.com/AustBlack_Whale/status/2056433583208665239,maana millenials waliisha chuo bana ikaboo,6,0.0,Neutral
2063637354464551353,Sun Jun 07 15:01:00 +0000 2026,athanas_pius,"Mfumo wetu wa Elimu ni ngumu sana, hata Lecturer Chuo akijua unajishughulisha na mpira lazima akuzingue akupe Supp",28,1,4,0,3862,https://x.com/athanas_pius/status/2063637354464551353,mfumo wetu elimu ngumu hata lecturer chuo akijua unajishughulisha mpira lazima akuzingue akupe supp,14,0.0,Neutral
2061762975921307781,Tue Jun 02 10:52:53 +0000 2026,citizentvkenya,"Afya ya akili Mosoriot:

Wanafunzi wa Chuo cha Mosoriot wahamasisha umma

Afya ya akili kwa wanafunzi yatiliwa mkazo Nandi 

#SemaNaCitizen https://t.co/wsZsWMNHVj",2,0,0,0,1970,https://x.com/citizentvkenya/status/2061762975921307781,afya akili mosoriot wanafunzi chuo cha mosoriot wahamasisha umma afya akili wanafunzi yatiliwa mkazo nandi semanacitizen,16,0.0,Neutral
2061850937644228924,Tue Jun 02 16:42:25 +0000 2026,ntvkenya,"Fundi Wa 'Pulping Machine'

Licha ya kufuzu kujiunga na chuo kikuu 1997, Kipleting Chelulei aliamua kuzama kwa vyuma, na kwa ubunifu wake kutengeneza mashine spesheli ya kutoa maganda ya kahawa almaarufu “pulping machine”.

#NTVJioni https://t.co/nePk5GAHhM",40,2,0,0,4559,https://x.com/ntvkenya/status/2061850937644228924,fundi pulping machine licha kufuzu kujiunga chuo kikuu kipleting chelulei aliamua kuzama vyuma ubunifu wake kutengeneza mashine spesheli kutoa maganda kahawa almaarufu pulping machine ntvjioni,25,0.0,Neutral
2064659457913589865,Wed Jun 10 10:42:28 +0000 2026,citizentvkenya,"Walemavu wakumbukwa Nandi:

Watu zaidi ya 150 wenye ulemavu kutoka Nandi wasaidiwa

Hisani ya Chuo Kikuu cha Eastern Africa, Baraton

#SemaNaCitizen https://t.co/FCCF0HsxVl",1,0,0,0,1865,https://x.com/citizentvkenya/status/2064659457913589865,walemavu wakumbukwa nandi watu zaidi wenye ulemavu kutoka nandi wasaidiwa hisani chuo kikuu cha eastern africa baraton semanacitizen,18,0.0,Neutral
2065339244919275969,Fri Jun 12 07:43:42 +0000 2026,KTNNewsKE,"Mpango wa mazoezi wazinduliwa katika chuo kikuu cha KCA kwa ushirikiano na Wizara ya Afya, michezo hiyo kutumiwa kuboresha afya.

#ZilizalaViwanjani #KTNWorldCup26 
#WorldCup26  #KTNSports

@Hassanjumaa @davismberia
@r_okenye https://t.co/XmtHgVwrnN",1,0,0,0,257,https://x.com/KTNNewsKE/status/2065339244919275969,mpango mazoezi wazinduliwa katika chuo kikuu cha kca ushirikiano wizara afya michezo kutumiwa kuboresha afya zilizalaviwanjani ktnworldcup worldcup ktnsports,19,0.0,Neutral
2063894633378087173,Mon Jun 08 08:03:20 +0000 2026,KTNNewsKE,"Mashindano ya vyuo anuwai vya ukanda wa Magharibi yamekamilika katika Chuo cha Anuwai cha Eregi. 

@davismberia
#Zilizala https://t.co/7LDmFz1wUZ",0,0,0,0,490,https://x.com/KTNNewsKE/status/2063894633378087173,mashindano vyuo anuwai vya ukanda magharibi yamekamilika katika chuo cha anuwai cha eregi zilizala,14,0.0,Neutral
2064745067017863542,Wed Jun 10 16:22:39 +0000 2026,KTNNewsKE,"Chuo Kikuu cha Kabarak kwa ushirikiano na Benki ya NCBA kimeanzisha mafunzo kwa wafanyabiashara wadogo na wa kati (MSMEs) kutoka maeneo mbalimbali nchini, kwa lengo la kuwawezesha kupata ujuzi wa kusimamia biashara zao kwa ufanisi.
#KTNLeo https://t.co/EyF2uvBGTr",1,0,0,0,476,https://x.com/KTNNewsKE/status/2064745067017863542,chuo kikuu cha kabarak ushirikiano benki ncba kimeanzisha mafunzo wafanyabiashara wadogo kati msmes kutoka maeneo mbalimbali nchini lengo la kuwawezesha kupata ujuzi kusimamia biashara zao ufanisi ktnleo,27,0.0,Neutral
2064614518609605096,Wed Jun 10 07:43:54 +0000 2026,citizentvkenya,"Chuo cha Johana Ng'eno:

Ujenzi wa bewa la Ng'eno la chuo kikuu cha Maasai Mara waafikiwa

Bewa hilo litajengwa Simotwet Emurua Dikirr kaunti ya Narok

#SemaNaCitizen https://t.co/iUKn4vHg0M",18,1,0,0,4565,https://x.com/citizentvkenya/status/2064614518609605096,chuo cha johana ngeno ujenzi bewa la ngeno la chuo kikuu cha maasai mara waafikiwa bewa hilo litajengwa simotwet emurua dikirr kaunti narok semanacitizen,24,0.0,Neutral
2064296664165412932,Tue Jun 09 10:40:52 +0000 2026,citizentvkenya,"Maabara ya saruji:

Chuo Kikuu cha Meru chazindua maabara ya saruji

Saruji itatumika kujengea barabara, mabwawa na nyumba

#SemaNaCitizen https://t.co/IeQzqN4Hmd",1,0,0,0,1810,https://x.com/citizentvkenya/status/2064296664165412932,maabara saruji chuo kikuu cha meru chazindua maabara saruji saruji itatumika kujengea barabara mabwawa nyumba semanacitizen,16,0.0,Neutral
2062087303502192653,Wed Jun 03 08:21:39 +0000 2026,KTNNewsKE,"Baadhi ya viongozi kutoka Embu wameitaka Wizara ya Elimu kuhakikisha kuwa shule zote za bweni za umma na za binafsi zinafuata miongozo iliyowekwa ili kuepusha misiba kama ile iliyoshuhudiwa katika Chuo cha Utumishi huko Gilgil na Hillside Endarasha.
#Yanayojiri https://t.co/kacEOGFK4s",0,0,0,0,638,https://x.com/KTNNewsKE/status/2062087303502192653,baadhi viongozi kutoka embu wameitaka wizara elimu kuhakikisha kuwa shule zote bweni umma binafsi zinafuata miongozo iliyowekwa ili kuepusha misiba ile iliyoshuhudiwa katika chuo cha utumishi huko gilgil hillside endarasha yanayojiri,31,0.0,Neutral
2064386882985734172,Tue Jun 09 16:39:22 +0000 2026,KTNNewsKE,"Wanafunzi wawili wa Chuo Kikuu cha Multimedia wamelazwa katika Hospitali ya Kitaifa ya Kenyatta (KNH) huku wakipokea matibabu baada ya risasi kukwama katika miili yao, kufuatia maandamano ya Jumatatu ambapo polisi walitumia nguvu kuwatawanya waandamanaji.
@Ali_Manzu
#KTNLeo https://t.co/5jI012Eq1j",2,2,0,0,642,https://x.com/KTNNewsKE/status/2064386882985734172,wanafunzi wawili chuo kikuu cha multimedia wamelazwa katika hospitali kitaifa kenyatta knh huku wakipokea matibabu baada risasi kukwama katika miili yao kufuatia maandamano jumatatu ambapo polisi walitumia nguvu kuwatawanya waandamanaji ktnleo,31,0.0,Neutral
2065511988776829228,Fri Jun 12 19:10:08 +0000 2026,Oliat_,"An Ochieng Konumo modak pap Segere. Jomamon tahero, joma chuo tokadwa. Koni got koni got, gino chuth to okokuny, otimo yier tok opidsh, gino mit tokochiel.

I don't know if this was a real song but we used to sing it 😂😂😂",0,0,0,0,66,https://x.com/Oliat_/status/2065511988776829228,ochieng konumo modak pap segere jomamon tahero joma chuo tokadwa koni got koni got gino chuth okokuny otimo yier tok opidsh gino mit tokochiel dont know real song used sing,30,0.0,Neutral
2062580930330468829,Thu Jun 04 17:03:09 +0000 2026,Life_of_vike,@IamGabby_01 Chuo cha st john sijui joseph 😅,1,0,0,0,83,https://x.com/Life_of_vike/status/2062580930330468829,chuo cha st john sijui joseph,6,0.0,Neutral
2062215679684518141,Wed Jun 03 16:51:46 +0000 2026,Kondoo_wa_Sufi,"Chuo wanachapana sana siku hizi 

Madogo hawaogopi NGOMA walaMIMBA ni kupachikana tu

Mapenzi ya kujirekodi ndio yameshamili, acha wachakate mbususu.",53,14,5,0,970,https://x.com/Kondoo_wa_Sufi/status/2062215679684518141,chuo wanachapana siku hizi madogo hawaogopi ngoma walamimba kupachikana mapenzi kujirekodi yameshamili acha wachakate mbususu,15,0.0,Neutral
2064226977762947075,Tue Jun 09 06:03:57 +0000 2026,assengajrr,"Afrika Kusin unakuta mtu msomi ila hajui ata Tanznaia inapatikana sehemu gani.

Zanzibar unakuta mtu wa chuo kikuu hajui Shinyanga iko wapi.

Afu watazame walivo na ubaguzi.. Exposure ni MUHIMU kiliko ata Pesa, na Tatizo la Exposure linawasumbua wengi kuliko ata umaskini.",40,3,4,2,1777,https://x.com/assengajrr/status/2064226977762947075,afrika kusin unakuta mtu msomi ila hajui ata tanznaia inapatikana sehemu gani zanzibar unakuta mtu chuo kikuu hajui shinyanga iko wapi afu watazame walivo ubaguzi exposure muhimu kiliko ata pesa tatizo la exposure linawasumbua wengi kuliko ata umaskini,38,-0.5994,Negative
1878153569293029585,Sat Jan 11 18:54:39 +0000 2025,iharidi,"Hizi siku kadhaa nakutana sana na post za waliopoteza wenza wao na wengine watoto. Mwenyezi Mungu atuepushie na mitihani hii mizito atutunzie hawa tunaosumbuana nao ndio wanatuweza na kutuvumilia, kuanza upya kazi sana mpaka umpate wa kufananae unakua umesampa sana 🤔🫀🇹🇿😓 https://t.co/WsZCohtGrD",9,1,0,0,293,https://x.com/iharidi/status/1878153569293029585,hizi siku kadhaa nakutana post waliopoteza wenza wao wengine watoto mwenyezi mungu atuepushie mitihani mizito atutunzie hawa tunaosumbuana nao wanatuweza kutuvumilia kuanza upya kazi mpaka umpate kufananae unakua umesampa,29,0.0,Neutral
1881058611058835618,Sun Jan 19 19:18:15 +0000 2025,kimani_fx,Mungu Baba wa Abrahamu na yushua nakuomba hii wiki unitolee maswara za mitihani kuwa ngumu. Amen https://t.co/KFTFdNM2pF,2,1,0,0,46,https://x.com/kimani_fx/status/1881058611058835618,mungu baba abrahamu yushua nakuomba wiki unitolee maswara mitihani kuwa ngumu amen,12,0.0,Neutral
1877252418032865479,Thu Jan 09 07:13:48 +0000 2025,kenya_politics_,"Education Cabinet Secretary Julius Migos Ogamba will today, 9th January, 2025 release the KCSE 2024 Examination results at New Mitihani House, South C, Nairobi at 10am. https://t.co/2skpbkmxWB",2,0,0,0,963,https://x.com/kenya_politics_/status/1877252418032865479,education cabinet secretary julius migos ogamba today th january release kcse examination results new mitihani house south c nairobi,19,0.0,Neutral
1881059065075487095,Sun Jan 19 19:20:04 +0000 2025,kimani_fx,Mungu Baba wa Abrahamu na Yushua nakuomba hii wiki mitihani ziwe rahisi na maswara za kuanguka uniondolee. Amen https://t.co/PU5zefQLsI,2,0,0,0,33,https://x.com/kimani_fx/status/1881059065075487095,mungu baba abrahamu yushua nakuomba wiki mitihani ziwe rahisi maswara kuanguka uniondolee amen,13,0.0,Neutral
1906263803139899482,Sun Mar 30 08:34:41 +0000 2025,msonjo972,Kufungua tu kidg mitihani ishaanza huyu mama ntililie anasema anataka aje anipikie 😂😂😂😂 https://t.co/aoTTRSgdLM,5,1,3,0,222,https://x.com/msonjo972/status/1906263803139899482,kufungua kidg mitihani ishaanza huyu mama ntililie anasema anataka aje anipikie,11,0.0,Neutral
